"date","time","longitude","latitude"
"2012-11-16","04:54:02",-77.266434,-11.77479
"2012-11-16","04:54:03",-77.266434,-11.77479
"2012-11-16","04:54:04",-77.266434,-11.77479
"2012-11-16","04:54:05",-77.266434,-11.77479
"2012-11-16","04:54:06",-77.266434,-11.77479
"2012-11-16","04:54:07",-77.266434,-11.77479
"2012-11-16","04:54:08",-77.266434,-11.77479
"2012-11-16","04:54:09",-77.266434,-11.77479
"2012-11-16","04:54:10",-77.266434,-11.77479
"2012-11-16","04:54:11",-77.266434,-11.77479
"2012-11-16","04:54:12",-77.266434,-11.77479
"2012-11-16","04:54:13",-77.266434,-11.77479
"2012-11-16","04:54:14",-77.266434,-11.77479
"2012-11-16","04:54:15",-77.266434,-11.77479
"2012-11-16","04:54:16",-77.266434,-11.77479
"2012-11-16","04:54:17",-77.266434,-11.77479
"2012-11-16","04:54:18",-77.266434,-11.77479
"2012-11-16","04:54:19",-77.266434,-11.77479
"2012-11-16","04:54:20",-77.266434,-11.77479
"2012-11-16","04:54:21",-77.266434,-11.77479
"2012-11-16","04:54:22",-77.266434,-11.77479
"2012-11-16","04:54:23",-77.266434,-11.77479
"2012-11-16","04:54:24",-77.266434,-11.77479
"2012-11-16","04:54:25",-77.266434,-11.77479
"2012-11-16","04:54:26",-77.266434,-11.77479
"2012-11-16","04:54:27",-77.266434,-11.77479
"2012-11-16","04:54:28",-77.266434,-11.77479
"2012-11-16","04:54:29",-77.266434,-11.77479
"2012-11-16","04:54:30",-77.266434,-11.77479
"2012-11-16","04:54:31",-77.266434,-11.77479
"2012-11-16","04:54:32",-77.266434,-11.77479
"2012-11-16","04:54:33",-77.266434,-11.77479
"2012-11-16","04:54:34",-77.266434,-11.77479
"2012-11-16","04:54:35",-77.266434,-11.77479
"2012-11-16","04:54:36",-77.266434,-11.77479
"2012-11-16","04:54:37",-77.266434,-11.77479
"2012-11-16","04:54:38",-77.266434,-11.77479
"2012-11-16","04:54:39",-77.266434,-11.77479
"2012-11-16","04:54:40",-77.266434,-11.77479
"2012-11-16","04:54:41",-77.266434,-11.77479
"2012-11-16","04:54:42",-77.266434,-11.77479
"2012-11-16","04:54:43",-77.266434,-11.77479
"2012-11-16","04:54:44",-77.266434,-11.77479
"2012-11-16","04:54:45",-77.266434,-11.77479
"2012-11-16","04:54:46",-77.266434,-11.77479
"2012-11-16","04:54:47",-77.266434,-11.77479
"2012-11-16","04:54:48",-77.266434,-11.77479
"2012-11-16","04:54:49",-77.266434,-11.77479
"2012-11-16","04:54:50",-77.266434,-11.77479
"2012-11-16","04:54:51",-77.266434,-11.77479
"2012-11-16","04:54:52",-77.266434,-11.77479
"2012-11-16","04:54:53",-77.266434,-11.77479
"2012-11-16","04:54:54",-77.266434,-11.77479
"2012-11-16","04:54:55",-77.266434,-11.77479
"2012-11-16","04:54:56",-77.266434,-11.77479
"2012-11-16","04:54:57",-77.266434,-11.77479
"2012-11-16","04:54:58",-77.266434,-11.77479
"2012-11-16","04:54:59",-77.266434,-11.77479
"2012-11-16","04:55:00",-77.266434,-11.77479
"2012-11-16","04:55:01",-77.266434,-11.77479
"2012-11-16","04:55:02",-77.266434,-11.77479
"2012-11-16","04:55:03",-77.266434,-11.77479
"2012-11-16","04:55:04",-77.266434,-11.77479
"2012-11-16","04:55:05",-77.266434,-11.77479
"2012-11-16","04:55:06",-77.266434,-11.77479
"2012-11-16","04:55:07",-77.266434,-11.77479
"2012-11-16","04:55:08",-77.266434,-11.77479
"2012-11-16","04:55:09",-77.266434,-11.77479
"2012-11-16","04:55:10",-77.266434,-11.77479
"2012-11-16","04:55:11",-77.266434,-11.77479
"2012-11-16","04:55:12",-77.266434,-11.77479
"2012-11-16","04:55:13",-77.266434,-11.77479
"2012-11-16","04:55:14",-77.266434,-11.77479
"2012-11-16","04:55:15",-77.266434,-11.77479
"2012-11-16","04:55:16",-77.266434,-11.77479
"2012-11-16","04:55:17",-77.266434,-11.77479
"2012-11-16","04:55:18",-77.266434,-11.77479
"2012-11-16","04:55:19",-77.266434,-11.77479
"2012-11-16","04:55:20",-77.266434,-11.77479
"2012-11-16","04:55:21",-77.266434,-11.77479
"2012-11-16","04:55:22",-77.266434,-11.77479
"2012-11-16","04:55:23",-77.266434,-11.77479
"2012-11-16","04:55:24",-77.266434,-11.77479
"2012-11-16","04:55:25",-77.266434,-11.77479
"2012-11-16","04:55:26",-77.266434,-11.77479
"2012-11-16","04:55:27",-77.266434,-11.77479
"2012-11-16","04:55:28",-77.266434,-11.77479
"2012-11-16","04:55:29",-77.266434,-11.77479
"2012-11-16","04:55:30",-77.266434,-11.77479
"2012-11-16","04:55:31",-77.266434,-11.77479
"2012-11-16","04:55:32",-77.266434,-11.77479
"2012-11-16","04:55:33",-77.266434,-11.77479
"2012-11-16","04:55:34",-77.266434,-11.77479
"2012-11-16","04:55:35",-77.266434,-11.77479
"2012-11-16","04:55:36",-77.266434,-11.77479
"2012-11-16","04:55:37",-77.266434,-11.77479
"2012-11-16","04:55:38",-77.266434,-11.77479
"2012-11-16","04:55:39",-77.266434,-11.77479
"2012-11-16","04:55:40",-77.266434,-11.77479
"2012-11-16","04:55:41",-77.266434,-11.77479
"2012-11-16","04:55:42",-77.266434,-11.77479
"2012-11-16","04:55:43",-77.266434,-11.77479
"2012-11-16","04:55:44",-77.266434,-11.77479
"2012-11-16","04:55:45",-77.266434,-11.77479
"2012-11-16","04:55:46",-77.266434,-11.77479
"2012-11-16","04:55:47",-77.266434,-11.77479
"2012-11-16","04:55:48",-77.266434,-11.77479
"2012-11-16","04:55:49",-77.266434,-11.77479
"2012-11-16","04:55:50",-77.266434,-11.77479
"2012-11-16","04:55:51",-77.266434,-11.77479
"2012-11-16","04:55:52",-77.266434,-11.77479
"2012-11-16","04:55:53",-77.266434,-11.77479
"2012-11-16","04:55:54",-77.266434,-11.77479
"2012-11-16","04:55:55",-77.266434,-11.77479
"2012-11-16","04:55:56",-77.266434,-11.77479
